constraint,path,focus_node,cause
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C205753,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C205754,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C208544,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209446,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209447,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209682,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209683,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209684,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209685,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209686,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209687,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209688,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209689,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209690,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209691,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209692,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209693,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209694,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C209695,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C20989,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C210010,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C210012,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C21049,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C211913,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C214750,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C214762,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C215116,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C21514,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C217124,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C219639,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C219640,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C222259,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C222260,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C224898,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C224899,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C225437,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C225438,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25150,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25157,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25163,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25164,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25169,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25180,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25188,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25193,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25196,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25208,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25218,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25250,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25257,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25284,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25285,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25298,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25299,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25305,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25330,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25334,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25335,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25337,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25338,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25341,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25347,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25364,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25365,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25370,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25391,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25447,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25466,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25488,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25532,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25683,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25688,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25714,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C25747,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C28042,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C28133,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C28234,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C28407,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C28421,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C28554,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C28614,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C35461,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C35552,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C35553,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C35571,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C35867,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C36285,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C36291,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C36292,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C37939,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38037,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38081,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38082,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38083,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38084,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38093,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38101,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38114,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38155,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C38462,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C40978,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C41085,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C41145,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C41150,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C41161,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C41184,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C41255,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C41331,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C41372,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C42614,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C42636,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C42743,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C42774,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C42775,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C43513,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C44414,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C45233,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C45398,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C45997,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C47843,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C48226,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C48227,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C48250,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C48281,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C48309,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C48355,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C48470,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C4872,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C4876,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C48938,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49188,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49236,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49237,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49286,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49628,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49632,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49634,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49647,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49650,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49652,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49658,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49660,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49672,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49676,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49677,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49678,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49679,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49680,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49692,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49693,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49694,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49695,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49696,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49697,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49698,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49703,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C49802,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C50282,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C50995,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C50996,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C51900,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C51946,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C51948,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C51949,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C51950,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C51951,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C52159,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C53556,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C53630,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C54346,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C54706,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C55073,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C60819,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C60832,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C61186,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C61545,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C62085,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C62656,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C62667,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C63321,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C63331,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C63479,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C63507,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C63521,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C64430,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
InConstraintComponent,packageType,http://purl.obolibrary.org/obo/NCIT_C64431,"generator disagreement: gen-owl declares enum values as class IRIs, gen-shacl expects strings"
